seller_type,area_m2,room_layout,city,district,neighborhood,listing_date_raw,price_try,rooms,living_rooms,total_rooms,listing_date,listing_month,listing_day,price_per_m2,is_model_candidate_domain,is_model_candidate_pct
Sahibinden,83.0,2+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,5850000,2.0,1.0,3.0,2025-05-23,5,23,70481.92771084337,True,True
Sahibinden,115.0,3+1,Istanbul,Arnavutköy,Bilinmiyor,23 Mayıs  2025,4750000,3.0,1.0,4.0,2025-05-23,5,23,41304.34782608696,True,True
Sahibinden,120.0,3+1,Istanbul,Beyoğlu,Kasımpaşa,23 Mayıs  2025,5600000,3.0,1.0,4.0,2025-05-23,5,23,46666.666666666664,True,True
Sahibinden,130.0,3+1,Istanbul,Ümraniye,Çakmak,23 Mayıs  2025,6700000,3.0,1.0,4.0,2025-05-23,5,23,51538.46153846154,True,True
Sahibinden,95.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2800000,2.0,1.0,3.0,2025-05-23,5,23,29473.684210526317,True,True
Sahibinden,90.0,2+1,Istanbul,Kartal,Yakacık,23 Mayıs  2025,4800000,2.0,1.0,3.0,2025-05-23,5,23,53333.333333333336,True,True
Sahibinden,165.0,3.5+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,7250000,3.5,1.0,4.5,2025-05-23,5,23,43939.393939393936,True,True
Sahibinden,115.0,2+1,Istanbul,Avcılar,Firuzköy,23 Mayıs  2025,5850000,2.0,1.0,3.0,2025-05-23,5,23,50869.565217391304,True,True
Sahibinden,204.0,2+1,Istanbul,Beykoz,Tokatköy,23 Mayıs  2025,7000000,2.0,1.0,3.0,2025-05-23,5,23,34313.72549019608,True,True
Sahibinden,40.0,Stüdyo (1+0),Istanbul,Tuzla,Aydınlı,23 Mayıs  2025,1900000,1.0,0.0,1.0,2025-05-23,5,23,47500.0,True,False
Sahibinden,56.0,1+1,Istanbul,Pendik,Esenyalı,23 Mayıs  2025,3400000,1.0,1.0,2.0,2025-05-23,5,23,60714.28571428572,True,True
Sahibinden,125.0,2+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,7600000,2.0,1.0,3.0,2025-05-23,5,23,60800.0,True,True
Sahibinden,125.0,3+1,Istanbul,Pendik,Çarşı,23 Mayıs  2025,7450000,3.0,1.0,4.0,2025-05-23,5,23,59600.0,True,True
Sahibinden,130.0,3+1,Istanbul,Tuzla,İçmeler,23 Mayıs  2025,4990000,3.0,1.0,4.0,2025-05-23,5,23,38384.61538461538,True,True
Sahibinden,83.0,2+1,Istanbul,Ümraniye,Çakmak,23 Mayıs  2025,9500000,2.0,1.0,3.0,2025-05-23,5,23,114457.8313253012,True,True
Sahibinden,210.0,5+1,Istanbul,Beylikdüzü,Gürpınar,23 Mayıs  2025,8600000,5.0,1.0,6.0,2025-05-23,5,23,40952.380952380954,True,True
Sahibinden,85.0,2+1,Istanbul,Sancaktepe,Samandıra,23 Mayıs  2025,4450000,2.0,1.0,3.0,2025-05-23,5,23,52352.94117647059,True,True
Sahibinden,115.0,3+1,Istanbul,Şişli,19 Mayıs,23 Mayıs  2025,9500000,3.0,1.0,4.0,2025-05-23,5,23,82608.69565217392,True,True
Sahibinden,100.0,2+1,Istanbul,Üsküdar,Bulgurlu,23 Mayıs  2025,7000000,2.0,1.0,3.0,2025-05-23,5,23,70000.0,True,True
Sahibinden,150.0,3+1,Istanbul,Silivri,Çanta,23 Mayıs  2025,3475000,3.0,1.0,4.0,2025-05-23,5,23,23166.666666666668,True,True
Sahibinden,95.0,2+1,Istanbul,Eyüpsultan,Bilinmiyor,23 Mayıs  2025,3600000,2.0,1.0,3.0,2025-05-23,5,23,37894.73684210526,True,True
Sahibinden,95.0,2+1,Istanbul,Kartal,Yakacık,23 Mayıs  2025,4150000,2.0,1.0,3.0,2025-05-23,5,23,43684.21052631579,True,True
Sahibinden,105.0,2+1,Istanbul,Fatih,Yedikule,23 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-23,5,23,33333.333333333336,True,True
Sahibinden,120.0,2+1,Istanbul,Beylikdüzü,Gürpınar,23 Mayıs  2025,4825000,2.0,1.0,3.0,2025-05-23,5,23,40208.333333333336,True,True
Sahibinden,78.0,2+1,Istanbul,Tuzla,Tersaneler,23 Mayıs  2025,5500000,2.0,1.0,3.0,2025-05-23,5,23,70512.82051282052,True,True
Sahibinden,75.0,2+1,Istanbul,Küçükçekmece,Sefaköy,23 Mayıs  2025,5000000,2.0,1.0,3.0,2025-05-23,5,23,66666.66666666667,True,True
Sahibinden,70.0,2+1,Istanbul,Kadıköy,Caferağa,23 Mayıs  2025,6000000,2.0,1.0,3.0,2025-05-23,5,23,85714.28571428571,True,True
Sahibinden,80.0,2+1,Istanbul,Kağıthane,Çeliktepe,23 Mayıs  2025,7600000,2.0,1.0,3.0,2025-05-23,5,23,95000.0,True,True
Sahibinden,130.0,3+1,Istanbul,Üsküdar,Çengelköy,23 Mayıs  2025,12900000,3.0,1.0,4.0,2025-05-23,5,23,99230.76923076923,True,True
Sahibinden,90.0,2+1,Istanbul,Silivri,Bilinmiyor,23 Mayıs  2025,4025000,2.0,1.0,3.0,2025-05-23,5,23,44722.22222222222,True,True
Sahibinden,70.0,1+1,Istanbul,Pendik,Dolayoba,23 Mayıs  2025,3850000,1.0,1.0,2.0,2025-05-23,5,23,55000.0,True,True
Sahibinden,95.0,2+1,Istanbul,Arnavutköy,Hadımköy(Boyalık),23 Mayıs  2025,3475000,2.0,1.0,3.0,2025-05-23,5,23,36578.94736842105,True,True
Sahibinden,130.0,3+1,Istanbul,Sultangazi,Cebeci,23 Mayıs  2025,5050000,3.0,1.0,4.0,2025-05-23,5,23,38846.153846153844,True,True
Sahibinden,85.0,2+1,Istanbul,Büyükçekmece,Celaliye(Kamiloba),23 Mayıs  2025,2150000,2.0,1.0,3.0,2025-05-23,5,23,25294.117647058825,True,True
Sahibinden,125.0,2+2,Istanbul,Pendik,Yenişehir,23 Mayıs  2025,5800000,2.0,2.0,4.0,2025-05-23,5,23,46400.0,True,True
Sahibinden,130.0,2+1,Istanbul,Bayrampaşa,Muratpaşa,23 Mayıs  2025,4200000,2.0,1.0,3.0,2025-05-23,5,23,32307.69230769231,True,True
Sahibinden,110.0,3+1,Istanbul,Kartal,Soğanlık,23 Mayıs  2025,3300000,3.0,1.0,4.0,2025-05-23,5,23,30000.0,True,True
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2550000,2.0,1.0,3.0,2025-05-23,5,23,23181.81818181818,True,True
Sahibinden,175.0,3+2,Istanbul,Sultanbeyli,Mimarsinan,23 Mayıs  2025,4750000,3.0,2.0,5.0,2025-05-23,5,23,27142.85714285714,True,True
Sahibinden,100.0,2+1,Istanbul,Fatih,Kocamustafapaşa,23 Mayıs  2025,6800000,2.0,1.0,3.0,2025-05-23,5,23,68000.0,True,True
Sahibinden,90.0,2+1,Istanbul,Çatalca,Bilinmiyor,23 Mayıs  2025,4650000,2.0,1.0,3.0,2025-05-23,5,23,51666.666666666664,True,True
Sahibinden,120.0,3+1,Istanbul,Bayrampaşa,Yıldırım,23 Mayıs  2025,7100000,3.0,1.0,4.0,2025-05-23,5,23,59166.666666666664,True,True
Sahibinden,80.0,2+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,2850000,2.0,1.0,3.0,2025-05-23,5,23,35625.0,True,True
Sahibinden,75.0,1+1,Istanbul,Sancaktepe,Yenidoğan,23 Mayıs  2025,4000000,1.0,1.0,2.0,2025-05-23,5,23,53333.333333333336,True,True
Sahibinden,90.0,2+1,Istanbul,Pendik,Şeyhli,23 Mayıs  2025,4650000,2.0,1.0,3.0,2025-05-23,5,23,51666.666666666664,True,True
Sahibinden,95.0,2+1,Istanbul,Sancaktepe,Yenidoğan,23 Mayıs  2025,3650000,2.0,1.0,3.0,2025-05-23,5,23,38421.05263157895,True,True
Sahibinden,120.0,3+1,Istanbul,Gaziosmanpaşa,Küçükköy,23 Mayıs  2025,3500000,3.0,1.0,4.0,2025-05-23,5,23,29166.666666666668,True,True
Sahibinden,145.0,3+1,Istanbul,Bayrampaşa,Yıldırım,23 Mayıs  2025,7350000,3.0,1.0,4.0,2025-05-23,5,23,50689.65517241379,True,True
Sahibinden,56.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,2550000,2.0,1.0,3.0,2025-05-23,5,23,45535.71428571428,True,True
Sahibinden,90.0,2+1,Istanbul,Fatih,Şehremini,23 Mayıs  2025,6000000,2.0,1.0,3.0,2025-05-23,5,23,66666.66666666667,True,True
Sahibinden,120.0,2+1,Istanbul,Bağcılar,Bilinmiyor,23 Mayıs  2025,3790000,2.0,1.0,3.0,2025-05-23,5,23,31583.333333333332,True,True
Sahibinden,115.0,2+1,Istanbul,Başakşehir,İkitelli,23 Mayıs  2025,8995000,2.0,1.0,3.0,2025-05-23,5,23,78217.39130434782,True,True
Sahibinden,100.0,2+1,Istanbul,Sancaktepe,Yenidoğan,23 Mayıs  2025,4555000,2.0,1.0,3.0,2025-05-23,5,23,45550.0,True,True
Sahibinden,85.0,2+1,Istanbul,Bahçelievler,Şirinevler,23 Mayıs  2025,6000000,2.0,1.0,3.0,2025-05-23,5,23,70588.23529411765,True,True
Sahibinden,120.0,3+1,Istanbul,Çatalca,Bilinmiyor,23 Mayıs  2025,6250000,3.0,1.0,4.0,2025-05-23,5,23,52083.333333333336,True,True
Sahibinden,94.0,2+1,Istanbul,Kartal,Soğanlık,23 Mayıs  2025,5950000,2.0,1.0,3.0,2025-05-23,5,23,63297.87234042553,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,23 Mayıs  2025,3200000,2.0,1.0,3.0,2025-05-23,5,23,32000.0,True,True
Sahibinden,120.0,3+1,Istanbul,Çekmeköy,Taşdelen,23 Mayıs  2025,5600000,3.0,1.0,4.0,2025-05-23,5,23,46666.666666666664,True,True
Sahibinden,120.0,3+1,Istanbul,Güngören,Sanayi,23 Mayıs  2025,2830000,3.0,1.0,4.0,2025-05-23,5,23,23583.333333333332,True,True
Sahibinden,130.0,2+1,Istanbul,Beşiktaş,Türkali,22 Mayıs  2025,16000000,2.0,1.0,3.0,2025-05-22,5,22,123076.92307692308,True,False
Sahibinden,85.0,2+1,Istanbul,Küçükçekmece,Sefaköy,22 Mayıs  2025,3100000,2.0,1.0,3.0,2025-05-22,5,22,36470.58823529412,True,True
Sahibinden,120.0,3+1,Istanbul,Bağcılar,Bilinmiyor,22 Mayıs  2025,3300000,3.0,1.0,4.0,2025-05-22,5,22,27500.0,True,True
Sahibinden,200.0,5+1,Istanbul,Kağıthane,Çağlayan,22 Mayıs  2025,6250000,5.0,1.0,6.0,2025-05-22,5,22,31250.0,True,True
Sahibinden,110.0,2+1,Istanbul,Esenyurt,Bilinmiyor,24 Mayıs  2025,2499000,2.0,1.0,3.0,2025-05-24,5,24,22718.18181818182,True,True
Sahibinden,90.0,2+1,Istanbul,Ümraniye,Merkez,22 Mayıs  2025,6000000,2.0,1.0,3.0,2025-05-22,5,22,66666.66666666667,True,True
Sahibinden,135.0,3+1,Istanbul,Bağcılar,Bilinmiyor,22 Mayıs  2025,5450000,3.0,1.0,4.0,2025-05-22,5,22,40370.37037037037,True,True
Sahibinden,120.0,3+1,Istanbul,Bayrampaşa,Muratpaşa,22 Mayıs  2025,9500000,3.0,1.0,4.0,2025-05-22,5,22,79166.66666666667,True,True
Sahibinden,90.0,2+1,Istanbul,Pendik,Yenişehir,22 Mayıs  2025,5000000,2.0,1.0,3.0,2025-05-22,5,22,55555.555555555555,True,True
Sahibinden,75.0,2+1,Istanbul,Pendik,Çamçeşme,22 Mayıs  2025,3150000,2.0,1.0,3.0,2025-05-22,5,22,42000.0,True,True
Sahibinden,155.0,3+1,Istanbul,Pendik,Dolayoba,22 Mayıs  2025,5750000,3.0,1.0,4.0,2025-05-22,5,22,37096.77419354839,True,True
Sahibinden,76.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2700000,2.0,1.0,3.0,2025-05-22,5,22,35526.31578947369,True,True
Sahibinden,92.0,1+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2265000,1.0,1.0,2.0,2025-05-22,5,22,24619.565217391304,True,True
Sahibinden,90.0,1+1,Istanbul,Esenler,Bilinmiyor,22 Mayıs  2025,2450000,1.0,1.0,2.0,2025-05-22,5,22,27222.222222222223,True,True
Sahibinden,90.0,2+1,Istanbul,Küçükçekmece,Sefaköy,22 Mayıs  2025,1625000,2.0,1.0,3.0,2025-05-22,5,22,18055.555555555555,True,True
Sahibinden,220.0,5+2,Istanbul,Maltepe,Aydınevler,22 Mayıs  2025,6500000,5.0,2.0,7.0,2025-05-22,5,22,29545.454545454544,True,True
Sahibinden,200.0,3+1,Istanbul,Maltepe,Cevizli,22 Mayıs  2025,18500000,3.0,1.0,4.0,2025-05-22,5,22,92500.0,True,False
Sahibinden,135.0,3+1,Istanbul,Bayrampaşa,Muratpaşa,22 Mayıs  2025,9500000,3.0,1.0,4.0,2025-05-22,5,22,70370.37037037036,True,True
Sahibinden,90.0,2+1,Istanbul,Ümraniye,Merkez,22 Mayıs  2025,6500000,2.0,1.0,3.0,2025-05-22,5,22,72222.22222222222,True,True
Sahibinden,87.0,3+1,Istanbul,Çekmeköy,Alemdağ(Alemdar),22 Mayıs  2025,5200000,3.0,1.0,4.0,2025-05-22,5,22,59770.11494252874,True,True
Sahibinden,120.0,3+1,Istanbul,Şişli,Meşrutiyet,22 Mayıs  2025,9400000,3.0,1.0,4.0,2025-05-22,5,22,78333.33333333333,True,True
Sahibinden,104.0,2+1,Istanbul,Çekmeköy,Alemdağ(Alemdar),22 Mayıs  2025,6900000,2.0,1.0,3.0,2025-05-22,5,22,66346.15384615384,True,True
Sahibinden,80.0,2+1,Istanbul,Bahçelievler,Cumhuriyet,22 Mayıs  2025,2300000,2.0,1.0,3.0,2025-05-22,5,22,28750.0,True,True
Sahibinden,80.0,2+1,Istanbul,Bahçelievler,Cumhuriyet,22 Mayıs  2025,2300000,2.0,1.0,3.0,2025-05-22,5,22,28750.0,True,True
Sahibinden,135.0,4+1,Istanbul,Sultanbeyli,Necipfazıl,22 Mayıs  2025,5500000,4.0,1.0,5.0,2025-05-22,5,22,40740.74074074074,True,True
Sahibinden,120.0,2+1,Istanbul,Beyoğlu,Kemankeş,22 Mayıs  2025,29500000,2.0,1.0,3.0,2025-05-22,5,22,245833.33333333334,True,False
Sahibinden,135.0,3+1,Istanbul,Tuzla,Mimarsinan,22 Mayıs  2025,7200000,3.0,1.0,4.0,2025-05-22,5,22,53333.333333333336,True,True
Sahibinden,75.0,2+1,Istanbul,Küçükçekmece,Merkez,22 Mayıs  2025,3650000,2.0,1.0,3.0,2025-05-22,5,22,48666.666666666664,True,True
Sahibinden,118.0,3+1,Istanbul,Başakşehir,İkitelli,22 Mayıs  2025,6450000,3.0,1.0,4.0,2025-05-22,5,22,54661.016949152545,True,True
Sahibinden,136.0,3+1,Istanbul,Kadıköy,Suadiye,24 Mayıs  2025,35000000,3.0,1.0,4.0,2025-05-24,5,24,257352.9411764706,True,False
Sahibinden,96.0,2+1,Istanbul,Şile,Bilinmiyor,22 Mayıs  2025,5500000,2.0,1.0,3.0,2025-05-22,5,22,57291.666666666664,True,True
Sahibinden,135.0,3+1,Istanbul,Maltepe,Cevizli,22 Mayıs  2025,15950000,3.0,1.0,4.0,2025-05-22,5,22,118148.14814814815,True,False
Sahibinden,60.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,1600000,2.0,1.0,3.0,2025-05-22,5,22,26666.666666666668,True,True
Sahibinden,161.0,3+1,Istanbul,Büyükçekmece,Merkez,22 Mayıs  2025,6750000,3.0,1.0,4.0,2025-05-22,5,22,41925.46583850931,True,True
Sahibinden,75.0,1+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2450000,1.0,1.0,2.0,2025-05-22,5,22,32666.666666666668,True,True
Sahibinden,110.0,2+1,Istanbul,Kartal,Yakacık,22 Mayıs  2025,5850000,2.0,1.0,3.0,2025-05-22,5,22,53181.818181818184,True,True
Sahibinden,130.0,3+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2680000,3.0,1.0,4.0,2025-05-22,5,22,20615.384615384617,True,True
Sahibinden,75.0,2+1,Istanbul,Tuzla,Mimarsinan,22 Mayıs  2025,3200000,2.0,1.0,3.0,2025-05-22,5,22,42666.666666666664,True,True
Sahibinden,130.0,3+1,Istanbul,Pendik,Çamçeşme,22 Mayıs  2025,5750000,3.0,1.0,4.0,2025-05-22,5,22,44230.769230769234,True,True
Sahibinden,320.0,5+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,5300000,5.0,1.0,6.0,2025-05-22,5,22,16562.5,True,True
Sahibinden,85.0,2+1,Istanbul,Tuzla,Mimarsinan,22 Mayıs  2025,3500000,2.0,1.0,3.0,2025-05-22,5,22,41176.470588235294,True,True
Sahibinden,90.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,3300000,2.0,1.0,3.0,2025-05-22,5,22,36666.666666666664,True,True
Sahibinden,125.0,3+1,Istanbul,Pendik,Esenyalı,22 Mayıs  2025,7200000,3.0,1.0,4.0,2025-05-22,5,22,57600.0,True,True
Sahibinden,110.0,2+1,Istanbul,Beyoğlu,Halıcıoğlu,22 Mayıs  2025,2850000,2.0,1.0,3.0,2025-05-22,5,22,25909.090909090908,True,True
Sahibinden,72.0,1+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,1690000,1.0,1.0,2.0,2025-05-22,5,22,23472.222222222223,True,True
Sahibinden,119.0,3+1,Istanbul,Beşiktaş,Gayrettepe,22 Mayıs  2025,11950000,3.0,1.0,4.0,2025-05-22,5,22,100420.16806722688,True,True
Sahibinden,140.0,3+1,Istanbul,Küçükçekmece,Cennet,22 Mayıs  2025,5000000,3.0,1.0,4.0,2025-05-22,5,22,35714.28571428572,True,True
Sahibinden,93.0,2+1,Istanbul,Gaziosmanpaşa,Bilinmiyor,22 Mayıs  2025,6350000,2.0,1.0,3.0,2025-05-22,5,22,68279.56989247311,True,True
Sahibinden,90.0,2+1,Istanbul,Ümraniye,Kazımkarabekir,22 Mayıs  2025,7750000,2.0,1.0,3.0,2025-05-22,5,22,86111.11111111111,True,True
Sahibinden,130.0,4+1,Istanbul,Ümraniye,Çakmak,22 Mayıs  2025,4545000,4.0,1.0,5.0,2025-05-22,5,22,34961.53846153846,True,True
Sahibinden,95.0,2+1,Istanbul,Sancaktepe,Yenidoğan,22 Mayıs  2025,4050000,2.0,1.0,3.0,2025-05-22,5,22,42631.57894736842,True,True
Sahibinden,200.0,3+2,Istanbul,Silivri,Selimpaşa,22 Mayıs  2025,3950000,3.0,2.0,5.0,2025-05-22,5,22,19750.0,True,True
Sahibinden,160.0,3+1,Istanbul,Ümraniye,Esenşehir,22 Mayıs  2025,7990000,3.0,1.0,4.0,2025-05-22,5,22,49937.5,True,True
Sahibinden,90.0,2+1,Istanbul,Sultanbeyli,Mehmetakif,24 Mayıs  2025,5450000,2.0,1.0,3.0,2025-05-24,5,24,60555.555555555555,True,True
Sahibinden,110.0,3+1,Istanbul,Kartal,Topselvi,22 Mayıs  2025,6500000,3.0,1.0,4.0,2025-05-22,5,22,59090.90909090909,True,True
Sahibinden,99.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2449000,2.0,1.0,3.0,2025-05-22,5,22,24737.37373737374,True,True
Sahibinden,95.0,2+1,Istanbul,Küçükçekmece,Halkalı,22 Mayıs  2025,7650000,2.0,1.0,3.0,2025-05-22,5,22,80526.31578947368,True,True
Sahibinden,130.0,4+1,Istanbul,Sancaktepe,Yenidoğan,22 Mayıs  2025,3850000,4.0,1.0,5.0,2025-05-22,5,22,29615.384615384617,True,True
Sahibinden,91.0,2+1,Istanbul,Sancaktepe,Yenidoğan,22 Mayıs  2025,4000000,2.0,1.0,3.0,2025-05-22,5,22,43956.043956043955,True,True
Sahibinden,110.0,3+1,Istanbul,Tuzla,Mimarsinan,22 Mayıs  2025,2250000,3.0,1.0,4.0,2025-05-22,5,22,20454.545454545456,True,True
Sahibinden,120.0,2+1,Istanbul,Sancaktepe,Yenidoğan,22 Mayıs  2025,3850000,2.0,1.0,3.0,2025-05-22,5,22,32083.333333333332,True,True
Sahibinden,105.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,3850000,2.0,1.0,3.0,2025-05-22,5,22,36666.666666666664,True,True
Sahibinden,115.0,3+1,Istanbul,Küçükçekmece,Sefaköy,22 Mayıs  2025,1970000,3.0,1.0,4.0,2025-05-22,5,22,17130.434782608696,True,True
Sahibinden,74.0,1+1,Istanbul,Küçükçekmece,Halkalı,22 Mayıs  2025,6500000,1.0,1.0,2.0,2025-05-22,5,22,87837.83783783784,True,True
Sahibinden,70.0,2+1,Istanbul,Avcılar,Bilinmiyor,22 Mayıs  2025,2400000,2.0,1.0,3.0,2025-05-22,5,22,34285.71428571428,True,True
Sahibinden,70.0,2+1,Istanbul,Avcılar,Bilinmiyor,22 Mayıs  2025,2400000,2.0,1.0,3.0,2025-05-22,5,22,34285.71428571428,True,True
Sahibinden,80.0,2+1,Istanbul,Çekmeköy,Bilinmiyor,22 Mayıs  2025,5100000,2.0,1.0,3.0,2025-05-22,5,22,63750.0,True,True
Sahibinden,130.0,3+1,Istanbul,Başakşehir,İkitelli,24 Mayıs  2025,7650000,3.0,1.0,4.0,2025-05-24,5,24,58846.153846153844,True,True
Sahibinden,90.0,2+1,Istanbul,Güngören,Bilinmiyor,22 Mayıs  2025,2500000,2.0,1.0,3.0,2025-05-22,5,22,27777.777777777777,True,True
Sahibinden,75.0,1+1,Istanbul,Bayrampaşa,Muratpaşa,22 Mayıs  2025,3000000,1.0,1.0,2.0,2025-05-22,5,22,40000.0,True,True
Sahibinden,60.0,1+1,Istanbul,Küçükçekmece,Halkalı,22 Mayıs  2025,4300000,1.0,1.0,2.0,2025-05-22,5,22,71666.66666666667,True,True
Sahibinden,110.0,2+1,Istanbul,Sultangazi,Zübeydehanım,22 Mayıs  2025,4500000,2.0,1.0,3.0,2025-05-22,5,22,40909.09090909091,True,True
Sahibinden,85.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,16000000,2.0,1.0,3.0,2025-05-22,5,22,188235.29411764705,True,False
Sahibinden,210.0,4+1,Istanbul,Başakşehir,Bahçeşehir,22 Mayıs  2025,16000000,4.0,1.0,5.0,2025-05-22,5,22,76190.47619047618,True,False
Sahibinden,120.0,2+1,Istanbul,Küçükçekmece,Merkez,22 Mayıs  2025,2820000,2.0,1.0,3.0,2025-05-22,5,22,23500.0,True,True
Sahibinden,70.0,1+1,Istanbul,Esenler,Karabayır,22 Mayıs  2025,2500000,1.0,1.0,2.0,2025-05-22,5,22,35714.28571428572,True,True
Sahibinden,84.0,2+1,Istanbul,Başakşehir,İkitelli,22 Mayıs  2025,5150000,2.0,1.0,3.0,2025-05-22,5,22,61309.52380952381,True,True
Sahibinden,120.0,2+1,Istanbul,Bakırköy,Ataköy,22 Mayıs  2025,8650000,2.0,1.0,3.0,2025-05-22,5,22,72083.33333333333,True,True
Sahibinden,85.0,2+1,Istanbul,Bağcılar,Barbaros/Yeşilbağ,22 Mayıs  2025,2270000,2.0,1.0,3.0,2025-05-22,5,22,26705.882352941175,True,True
Sahibinden,95.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2800000,2.0,1.0,3.0,2025-05-22,5,22,29473.684210526317,True,True
Sahibinden,210.0,4+2,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,6400000,4.0,2.0,6.0,2025-05-22,5,22,30476.190476190477,True,True
Sahibinden,185.0,3+1,Istanbul,Beylikdüzü,Gürpınar,22 Mayıs  2025,8250000,3.0,1.0,4.0,2025-05-22,5,22,44594.59459459459,True,True
Sahibinden,55.0,Stüdyo (1+0),Istanbul,Kartal,Orhantepe,22 Mayıs  2025,4100000,1.0,0.0,1.0,2025-05-22,5,22,74545.45454545454,True,True
Sahibinden,130.0,3+1,Istanbul,Silivri,Selimpaşa,22 Mayıs  2025,3890000,3.0,1.0,4.0,2025-05-22,5,22,29923.076923076922,True,True
Sahibinden,74.0,1+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2250000,1.0,1.0,2.0,2025-05-22,5,22,30405.405405405407,True,True
Sahibinden,100.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2820000,2.0,1.0,3.0,2025-05-22,5,22,28200.0,True,True
Sahibinden,90.0,2+1,Istanbul,Küçükçekmece,Sefaköy,22 Mayıs  2025,3055000,2.0,1.0,3.0,2025-05-22,5,22,33944.444444444445,True,True
Sahibinden,93.0,3+1,Istanbul,Tuzla,Tersaneler,22 Mayıs  2025,4850000,3.0,1.0,4.0,2025-05-22,5,22,52150.5376344086,True,True
Sahibinden,140.0,3+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,3890000,3.0,1.0,4.0,2025-05-22,5,22,27785.714285714286,True,True
Sahibinden,200.0,3+1,Istanbul,Çekmeköy,Alemdağ(Alemdar),22 Mayıs  2025,6250000,3.0,1.0,4.0,2025-05-22,5,22,31250.0,True,True
Sahibinden,90.0,2+1,Istanbul,Şişli,19 Mayıs,22 Mayıs  2025,5350000,2.0,1.0,3.0,2025-05-22,5,22,59444.444444444445,True,True
Sahibinden,126.0,3+1,Istanbul,Başakşehir,Bilinmiyor,22 Mayıs  2025,7000000,3.0,1.0,4.0,2025-05-22,5,22,55555.555555555555,True,True
Sahibinden,135.0,3+1,Istanbul,Avcılar,Bilinmiyor,22 Mayıs  2025,6499000,3.0,1.0,4.0,2025-05-22,5,22,48140.74074074074,True,True
Sahibinden,55.0,1+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,1500000,1.0,1.0,2.0,2025-05-22,5,22,27272.727272727272,True,True
Sahibinden,140.0,3+1,Istanbul,Kadıköy,19 Mayıs,22 Mayıs  2025,13000000,3.0,1.0,4.0,2025-05-22,5,22,92857.14285714286,True,True
Sahibinden,120.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,2600000,2.0,1.0,3.0,2025-05-22,5,22,21666.666666666668,True,True
Sahibinden,155.0,3+1,Istanbul,Üsküdar,Merkez,22 Mayıs  2025,33000000,3.0,1.0,4.0,2025-05-22,5,22,212903.2258064516,True,False
Sahibinden,200.0,5+1,Istanbul,Ataşehir,Kayışdağı,22 Mayıs  2025,8750000,5.0,1.0,6.0,2025-05-22,5,22,43750.0,True,True
Sahibinden,160.0,3+1,Istanbul,Tuzla,Aydınlı,22 Mayıs  2025,6825000,3.0,1.0,4.0,2025-05-22,5,22,42656.25,True,True
Sahibinden,140.0,3+1,Istanbul,Sultanbeyli,Turgutreis,22 Mayıs  2025,5150000,3.0,1.0,4.0,2025-05-22,5,22,36785.71428571428,True,True
Sahibinden,200.0,4+2,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,3999000,4.0,2.0,6.0,2025-05-22,5,22,19995.0,True,True
Sahibinden,117.0,2+1,Istanbul,Esenyurt,Bilinmiyor,22 Mayıs  2025,4500000,2.0,1.0,3.0,2025-05-22,5,22,38461.53846153846,True,True
Sahibinden,118.0,2+1,Istanbul,Esenler,Sanayi,22 Mayıs  2025,2800000,2.0,1.0,3.0,2025-05-22,5,22,23728.813559322032,True,True
