seller_type,area_m2,room_layout,city,district,neighborhood,listing_date_raw,price_try,rooms,living_rooms,total_rooms,listing_date,listing_month,listing_day,price_per_m2,is_model_candidate_domain,is_model_candidate_pct
Emlak-ofisinden,115.0,3+1,Bursa,Yıldırım,Yeşilyayla,14 Mayıs  2025,2400000,3.0,1.0,4.0,2025-05-14,5,14,20869.565217391304,True,True
Emlak-ofisinden,145.0,3+1,Bursa,Nilüfer,Ataevler,14 Mayıs  2025,4640000,3.0,1.0,4.0,2025-05-14,5,14,32000.0,True,True
Emlak-ofisinden,95.0,2+1,Bursa,Mudanya,Güzelyalı,14 Mayıs  2025,1825000,2.0,1.0,3.0,2025-05-14,5,14,19210.526315789473,True,True
Emlak-ofisinden,110.0,3+1,Bursa,Gemlik,Bilinmiyor,14 Mayıs  2025,2680000,3.0,1.0,4.0,2025-05-14,5,14,24363.636363636364,True,True
Emlak-ofisinden,177.0,3+1,Bursa,Osmangazi,Bilinmiyor,14 Mayıs  2025,4700000,3.0,1.0,4.0,2025-05-14,5,14,26553.67231638418,True,True
Emlak-ofisinden,115.0,3+1,Bursa,İznik,Bilinmiyor,14 Mayıs  2025,3650000,3.0,1.0,4.0,2025-05-14,5,14,31739.130434782608,True,True
Emlak-ofisinden,157.0,3+1,Bursa,Yıldırım,Ertuğrulgazi,14 Mayıs  2025,6350000,3.0,1.0,4.0,2025-05-14,5,14,40445.859872611465,True,True
Emlak-ofisinden,135.0,2+1,Bursa,Mudanya,Güzelyalı,13 Mayıs  2025,3950000,2.0,1.0,3.0,2025-05-13,5,13,29259.25925925926,True,True
Emlak-ofisinden,180.0,3+1,Bursa,Mudanya,Güzelyalı,13 Mayıs  2025,3100000,3.0,1.0,4.0,2025-05-13,5,13,17222.222222222223,True,True
Emlak-ofisinden,190.0,3.5+1,Bursa,Nilüfer,Ataevler,13 Mayıs  2025,13150000,3.5,1.0,4.5,2025-05-13,5,13,69210.52631578948,True,True
Emlak-ofisinden,182.0,4+1,Bursa,Nilüfer,Merkez,12 Mayıs  2025,5600000,4.0,1.0,5.0,2025-05-12,5,12,30769.23076923077,True,True
Emlak-ofisinden,165.0,3+1,Bursa,Osmangazi,Çekirge,12 Mayıs  2025,4750000,3.0,1.0,4.0,2025-05-12,5,12,28787.878787878788,True,True
Emlak-ofisinden,125.0,2+1,Bursa,Yıldırım,Arabayatağı,11 Mayıs  2025,3160000,2.0,1.0,3.0,2025-05-11,5,11,25280.0,True,True
Emlak-ofisinden,315.0,5+1,Bursa,Yıldırım,Emirsultan,10 Mayıs  2025,5750000,5.0,1.0,6.0,2025-05-10,5,10,18253.968253968254,True,True
Emlak-ofisinden,155.0,3+1,Bursa,Gemlik,Bilinmiyor,10 Mayıs  2025,6500000,3.0,1.0,4.0,2025-05-10,5,10,41935.48387096774,True,True
Emlak-ofisinden,150.0,3+1,Bursa,Kestel,Bilinmiyor,10 Mayıs  2025,3200000,3.0,1.0,4.0,2025-05-10,5,10,21333.333333333332,True,True
Emlak-ofisinden,107.0,2+1,Bursa,Nilüfer,Merkez,10 Mayıs  2025,3590000,2.0,1.0,3.0,2025-05-10,5,10,33551.40186915888,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Nilüfer,Beşevler,10 Mayıs  2025,3650000,3.0,1.0,4.0,2025-05-10,5,10,28076.923076923078,True,True
Emlak-ofisinden,160.0,4+1,Bursa,Mudanya,Güzelyalı,10 Mayıs  2025,5675000,4.0,1.0,5.0,2025-05-10,5,10,35468.75,True,True
Emlak-ofisinden,178.0,3+1,Bursa,Nilüfer,Ataevler,10 Mayıs  2025,12600000,3.0,1.0,4.0,2025-05-10,5,10,70786.51685393258,True,True
Emlak-ofisinden,140.0,3+1,Bursa,Osmangazi,Çekirge,10 Mayıs  2025,2300000,3.0,1.0,4.0,2025-05-10,5,10,16428.571428571428,True,True
Emlak-ofisinden,225.0,3+1,Bursa,Nilüfer,İhsaniye,09 Mayıs  2025,7599000,3.0,1.0,4.0,2025-05-09,5,9,33773.333333333336,True,True
Emlak-ofisinden,135.0,3+1,Bursa,Nilüfer,Ataevler,08 Mayıs  2025,4130000,3.0,1.0,4.0,2025-05-08,5,8,30592.59259259259,True,True
Emlak-ofisinden,140.0,3+1,Bursa,Nilüfer,Merkez,08 Mayıs  2025,3675000,3.0,1.0,4.0,2025-05-08,5,8,26250.0,True,True
Emlak-ofisinden,135.0,3+1,Bursa,Osmangazi,Çekirge,08 Mayıs  2025,5500000,3.0,1.0,4.0,2025-05-08,5,8,40740.74074074074,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Yıldırım,Bilinmiyor,08 Mayıs  2025,1770000,2.0,1.0,3.0,2025-05-08,5,8,16090.90909090909,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Nilüfer,Beşevler,07 Mayıs  2025,6600000,2.0,1.0,3.0,2025-05-07,5,7,73333.33333333333,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Kestel,Bilinmiyor,07 Mayıs  2025,1875000,2.0,1.0,3.0,2025-05-07,5,7,20833.333333333332,True,True
Emlak-ofisinden,110.0,3+1,Bursa,Yıldırım,Duaçınarı,07 Mayıs  2025,4250000,3.0,1.0,4.0,2025-05-07,5,7,38636.36363636364,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Yıldırım,Duaçınarı,06 Mayıs  2025,6600000,2.0,1.0,3.0,2025-05-06,5,6,73333.33333333333,True,True
Emlak-ofisinden,130.0,3+1,Bursa,İnegöl,Bilinmiyor,04 Mayıs  2025,4100000,3.0,1.0,4.0,2025-05-04,5,4,31538.46153846154,True,True
Emlak-ofisinden,120.0,2+1,Bursa,Nilüfer,Görükle,03 Mayıs  2025,3849000,2.0,1.0,3.0,2025-05-03,5,3,32075.0,True,True
Emlak-ofisinden,160.0,3+1,Bursa,Nilüfer,Merkez,03 Mayıs  2025,5950000,3.0,1.0,4.0,2025-05-03,5,3,37187.5,True,True
Emlak-ofisinden,114.0,2+1,Bursa,Osmangazi,Tayakadın,03 Mayıs  2025,2900000,2.0,1.0,3.0,2025-05-03,5,3,25438.59649122807,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Osmangazi,Çekirge,02 Mayıs  2025,2500000,2.0,1.0,3.0,2025-05-02,5,2,27777.777777777777,True,True
Emlak-ofisinden,116.0,3+1,Bursa,Yıldırım,Duaçınarı,30 Nisan  2025,4150000,3.0,1.0,4.0,2025-04-30,4,30,35775.862068965514,True,True
Emlak-ofisinden,140.0,3+1,Bursa,Nilüfer,Merkez,30 Nisan  2025,3820000,3.0,1.0,4.0,2025-04-30,4,30,27285.714285714286,True,True
Emlak-ofisinden,120.0,2+1,Bursa,Osmangazi,Demirtaş,30 Nisan  2025,2950000,2.0,1.0,3.0,2025-04-30,4,30,24583.333333333332,True,True
Emlak-ofisinden,112.0,2+1,Bursa,Yıldırım,Ertuğrulgazi,29 Nisan  2025,1950000,2.0,1.0,3.0,2025-04-29,4,29,17410.714285714286,True,True
Emlak-ofisinden,160.0,3+1,Bursa,Osmangazi,Bilinmiyor,28 Nisan  2025,5850000,3.0,1.0,4.0,2025-04-28,4,28,36562.5,True,True
Emlak-ofisinden,130.0,2+1,Bursa,Mudanya,Bilinmiyor,27 Nisan  2025,2950000,2.0,1.0,3.0,2025-04-27,4,27,22692.30769230769,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Mudanya,Bilinmiyor,27 Nisan  2025,4150000,2.0,1.0,3.0,2025-04-27,4,27,37727.27272727273,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Yıldırım,Bilinmiyor,24 Nisan  2025,1875000,2.0,1.0,3.0,2025-04-24,4,24,17045.454545454544,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Nilüfer,İhsaniye,22 Nisan  2025,3100000,3.0,1.0,4.0,2025-04-22,4,22,23846.153846153848,True,True
Emlak-ofisinden,95.0,2+1,Bursa,Nilüfer,Merkez,22 Nisan  2025,3100000,2.0,1.0,3.0,2025-04-22,4,22,32631.57894736842,True,True
Emlak-ofisinden,125.0,2+1,Bursa,Nilüfer,Ertuğrul,20 Nisan  2025,6350000,2.0,1.0,3.0,2025-04-20,4,20,50800.0,True,True
Emlak-ofisinden,95.0,2+1,Bursa,Gemlik,Küçükkumla,24 Mayıs  2025,2650000,2.0,1.0,3.0,2025-05-24,5,24,27894.736842105263,True,True
Emlak-ofisinden,200.0,3+1,Bursa,Osmangazi,Çekirge,24 Mayıs  2025,4700000,3.0,1.0,4.0,2025-05-24,5,24,23500.0,True,True
Emlak-ofisinden,145.0,3+1,Bursa,İnegöl,Alanyurt,24 Mayıs  2025,4995000,3.0,1.0,4.0,2025-05-24,5,24,34448.275862068964,True,True
Emlak-ofisinden,135.0,3+1,Bursa,Yıldırım,Emirsultan,24 Mayıs  2025,3075000,3.0,1.0,4.0,2025-05-24,5,24,22777.777777777777,True,True
Emlak-ofisinden,165.0,3+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,6000000,3.0,1.0,4.0,2025-05-24,5,24,36363.63636363636,True,True
Emlak-ofisinden,135.0,2+1,Bursa,Nilüfer,Merkez,24 Mayıs  2025,4100000,2.0,1.0,3.0,2025-05-24,5,24,30370.37037037037,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Gemlik,Bilinmiyor,24 Mayıs  2025,3450000,3.0,1.0,4.0,2025-05-24,5,24,26538.46153846154,True,True
Emlak-ofisinden,95.0,2+1,Bursa,Gemlik,Küçükkumla,24 Mayıs  2025,2600000,2.0,1.0,3.0,2025-05-24,5,24,27368.42105263158,True,True
Emlak-ofisinden,170.0,3+1,Bursa,Osmangazi,Emek,23 Mayıs  2025,3450000,3.0,1.0,4.0,2025-05-23,5,23,20294.117647058825,True,True
Emlak-ofisinden,350.0,4+3,Bursa,İnegöl,Bilinmiyor,23 Mayıs  2025,6950000,4.0,3.0,7.0,2025-05-23,5,23,19857.14285714286,True,False
Emlak-ofisinden,160.0,3+1,Bursa,İnegöl,Alanyurt,23 Mayıs  2025,4050000,3.0,1.0,4.0,2025-05-23,5,23,25312.5,True,True
Emlak-ofisinden,220.0,4+1,Bursa,Gemlik,Umurbey,23 Mayıs  2025,6600000,4.0,1.0,5.0,2025-05-23,5,23,30000.0,True,True
Emlak-ofisinden,140.0,3+1,Bursa,İnegöl,Bilinmiyor,23 Mayıs  2025,3450000,3.0,1.0,4.0,2025-05-23,5,23,24642.85714285714,True,True
Emlak-ofisinden,200.0,3+1,Bursa,Karacabey,Bilinmiyor,23 Mayıs  2025,4000000,3.0,1.0,4.0,2025-05-23,5,23,20000.0,True,True
Emlak-ofisinden,154.0,3+1,Bursa,Nilüfer,Akçalar,22 Mayıs  2025,2980000,3.0,1.0,4.0,2025-05-22,5,22,19350.64935064935,True,True
Emlak-ofisinden,100.0,2+1,Bursa,Osmangazi,Emek,23 Mayıs  2025,2550000,2.0,1.0,3.0,2025-05-23,5,23,25500.0,True,True
Emlak-ofisinden,85.0,2+1,Bursa,Gemlik,Küçükkumla,24 Mayıs  2025,1550000,2.0,1.0,3.0,2025-05-24,5,24,18235.29411764706,True,True
Emlak-ofisinden,197.0,3+1,Bursa,Nilüfer,Beşevler,22 Mayıs  2025,7850000,3.0,1.0,4.0,2025-05-22,5,22,39847.71573604061,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Nilüfer,Ataevler,22 Mayıs  2025,4680000,3.0,1.0,4.0,2025-05-22,5,22,36000.0,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Osmangazi,Bilinmiyor,21 Mayıs  2025,3550000,2.0,1.0,3.0,2025-05-21,5,21,32272.727272727272,True,True
Emlak-ofisinden,170.0,3+1,Bursa,Gemlik,Kurşunlu,21 Mayıs  2025,13500000,3.0,1.0,4.0,2025-05-21,5,21,79411.76470588235,True,True
Emlak-ofisinden,120.0,2+1,Bursa,Osmangazi,Demirtaş,20 Mayıs  2025,4150000,2.0,1.0,3.0,2025-05-20,5,20,34583.333333333336,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Osmangazi,Emek,22 Mayıs  2025,3250000,3.0,1.0,4.0,2025-05-22,5,22,25000.0,True,True
Emlak-ofisinden,150.0,3+1,Bursa,Karacabey,Bilinmiyor,21 Mayıs  2025,2600000,3.0,1.0,4.0,2025-05-21,5,21,17333.333333333332,True,True
Emlak-ofisinden,90.0,1+1,Bursa,Nilüfer,Merkez,20 Mayıs  2025,5150000,1.0,1.0,2.0,2025-05-20,5,20,57222.22222222222,True,True
Emlak-ofisinden,85.0,2+1,Bursa,Gemlik,Küçükkumla,24 Mayıs  2025,2850000,2.0,1.0,3.0,2025-05-24,5,24,33529.41176470588,True,True
Emlak-ofisinden,170.0,3+1,Bursa,Karacabey,Bilinmiyor,20 Mayıs  2025,2675000,3.0,1.0,4.0,2025-05-20,5,20,15735.29411764706,True,True
Emlak-ofisinden,140.0,3+1,Bursa,İnegöl,Bilinmiyor,20 Mayıs  2025,1775000,3.0,1.0,4.0,2025-05-20,5,20,12678.57142857143,True,True
Emlak-ofisinden,220.0,4+1,Bursa,Osmangazi,Çekirge,20 Mayıs  2025,7250000,4.0,1.0,5.0,2025-05-20,5,20,32954.545454545456,True,True
Emlak-ofisinden,55.0,2+1,Bursa,Nilüfer,Görükle,19 Mayıs  2025,2350000,2.0,1.0,3.0,2025-05-19,5,19,42727.27272727273,True,True
Emlak-ofisinden,360.0,5+1,Bursa,Yıldırım,Duaçınarı,19 Mayıs  2025,6645000,5.0,1.0,6.0,2025-05-19,5,19,18458.333333333332,True,False
Emlak-ofisinden,260.0,4+1,Bursa,Osmangazi,Emek,22 Mayıs  2025,3750000,4.0,1.0,5.0,2025-05-22,5,22,14423.076923076924,True,True
Emlak-ofisinden,110.0,3+1,Bursa,İnegöl,Tahtaköprü,19 Mayıs  2025,3550000,3.0,1.0,4.0,2025-05-19,5,19,32272.727272727272,True,True
Emlak-ofisinden,205.0,3+1,Bursa,Nilüfer,Beşevler,18 Mayıs  2025,8550000,3.0,1.0,4.0,2025-05-18,5,18,41707.31707317073,True,True
Emlak-ofisinden,95.0,2+1,Bursa,Gemlik,Küçükkumla,23 Mayıs  2025,2400000,2.0,1.0,3.0,2025-05-23,5,23,25263.157894736843,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Yıldırım,Emirsultan,18 Mayıs  2025,1285000,2.0,1.0,3.0,2025-05-18,5,18,14277.777777777777,True,True
Emlak-ofisinden,165.0,3+1,Bursa,Nilüfer,Merkez,18 Mayıs  2025,5100000,3.0,1.0,4.0,2025-05-18,5,18,30909.090909090908,True,True
Emlak-ofisinden,208.0,3+1,Bursa,Nilüfer,Ataevler,18 Mayıs  2025,7375000,3.0,1.0,4.0,2025-05-18,5,18,35456.730769230766,True,True
Emlak-ofisinden,95.0,2+1,Bursa,İnegöl,Bilinmiyor,25 Mayıs  2025,2600000,2.0,1.0,3.0,2025-05-25,5,25,27368.42105263158,True,True
Emlak-ofisinden,180.0,3+1,Bursa,Nilüfer,Ataevler,25 Mayıs  2025,4800000,3.0,1.0,4.0,2025-05-25,5,25,26666.666666666668,True,True
Emlak-ofisinden,160.0,3+1,Bursa,Osmangazi,Bilinmiyor,25 Mayıs  2025,4900000,3.0,1.0,4.0,2025-05-25,5,25,30625.0,True,True
Emlak-ofisinden,100.0,2+1,Bursa,Nilüfer,Görükle,25 Mayıs  2025,3099000,2.0,1.0,3.0,2025-05-25,5,25,30990.0,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Yıldırım,Bilinmiyor,25 Mayıs  2025,2790000,2.0,1.0,3.0,2025-05-25,5,25,25363.636363636364,True,True
Emlak-ofisinden,250.0,5+1,Bursa,Kestel,Bilinmiyor,25 Mayıs  2025,4900000,5.0,1.0,6.0,2025-05-25,5,25,19600.0,True,True
Emlak-ofisinden,100.0,2+1,Bursa,Osmangazi,Altıparmak,25 Mayıs  2025,1390000,2.0,1.0,3.0,2025-05-25,5,25,13900.0,True,True
Emlak-ofisinden,105.0,2+1,Bursa,Nilüfer,İhsaniye,25 Mayıs  2025,3750000,2.0,1.0,3.0,2025-05-25,5,25,35714.28571428572,True,True
Emlak-ofisinden,158.0,3+1,Bursa,Yıldırım,Duaçınarı,25 Mayıs  2025,5300000,3.0,1.0,4.0,2025-05-25,5,25,33544.303797468354,True,True
Emlak-ofisinden,190.0,2+1,Bursa,Gürsu,Bilinmiyor,25 Mayıs  2025,2700000,2.0,1.0,3.0,2025-05-25,5,25,14210.526315789473,True,True
Emlak-ofisinden,95.0,2+1,Bursa,Nilüfer,Ataevler,25 Mayıs  2025,3950000,2.0,1.0,3.0,2025-05-25,5,25,41578.94736842105,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Osmangazi,Bilinmiyor,25 Mayıs  2025,2600000,2.0,1.0,3.0,2025-05-25,5,25,23636.363636363636,True,True
Emlak-ofisinden,190.0,3+1,Bursa,Nilüfer,Görükle,25 Mayıs  2025,6290000,3.0,1.0,4.0,2025-05-25,5,25,33105.26315789474,True,True
Emlak-ofisinden,108.0,2+1,Bursa,Yıldırım,Duaçınarı,24 Mayıs  2025,4750000,2.0,1.0,3.0,2025-05-24,5,24,43981.48148148148,True,True
Emlak-ofisinden,155.0,3+1,Bursa,Yıldırım,Duaçınarı,25 Mayıs  2025,4750000,3.0,1.0,4.0,2025-05-25,5,25,30645.16129032258,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Nilüfer,Merkez,25 Mayıs  2025,4050000,3.0,1.0,4.0,2025-05-25,5,25,31153.846153846152,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Nilüfer,Merkez,25 Mayıs  2025,3150000,2.0,1.0,3.0,2025-05-25,5,25,28636.363636363636,True,True
Emlak-ofisinden,91.0,2+1,Bursa,Osmangazi,Bilinmiyor,25 Mayıs  2025,3000000,2.0,1.0,3.0,2025-05-25,5,25,32967.03296703297,True,True
Emlak-ofisinden,240.0,4+1,Bursa,Mudanya,Güzelyalı,24 Mayıs  2025,7400000,4.0,1.0,5.0,2025-05-24,5,24,30833.333333333332,True,True
Emlak-ofisinden,398.0,5+1,Bursa,Nilüfer,Merkez,24 Mayıs  2025,6250000,5.0,1.0,6.0,2025-05-24,5,24,15703.5175879397,True,False
Emlak-ofisinden,100.0,2+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,4850000,2.0,1.0,3.0,2025-05-24,5,24,48500.0,True,True
Emlak-ofisinden,80.0,1+1,Bursa,Nilüfer,Beşevler,24 Mayıs  2025,4850000,1.0,1.0,2.0,2025-05-24,5,24,60625.0,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Mudanya,Bilinmiyor,24 Mayıs  2025,8480000,3.0,1.0,4.0,2025-05-24,5,24,65230.769230769234,True,True
Emlak-ofisinden,130.0,2+1,Bursa,Osmangazi,Demirtaş,24 Mayıs  2025,2950000,2.0,1.0,3.0,2025-05-24,5,24,22692.30769230769,True,True
Emlak-ofisinden,105.0,2+1,Bursa,Mudanya,Güzelyalı,24 Mayıs  2025,5500000,2.0,1.0,3.0,2025-05-24,5,24,52380.95238095238,True,True
Emlak-ofisinden,210.0,5.5+1,Bursa,İnegöl,Bilinmiyor,24 Mayıs  2025,3750000,5.5,1.0,6.5,2025-05-24,5,24,17857.14285714286,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,2750000,2.0,1.0,3.0,2025-05-24,5,24,30555.555555555555,True,True
Emlak-ofisinden,108.0,2+1,Bursa,Osmangazi,Demirtaş,24 Mayıs  2025,2550000,2.0,1.0,3.0,2025-05-24,5,24,23611.11111111111,True,True
Emlak-ofisinden,200.0,3+1,Bursa,Gemlik,Bilinmiyor,24 Mayıs  2025,7800000,3.0,1.0,4.0,2025-05-24,5,24,39000.0,True,True
Emlak-ofisinden,135.0,3+1,Bursa,Kestel,Bilinmiyor,24 Mayıs  2025,4125000,3.0,1.0,4.0,2025-05-24,5,24,30555.555555555555,True,True
Emlak-ofisinden,180.0,4+1,Bursa,Yenişehir,Bilinmiyor,24 Mayıs  2025,4000000,4.0,1.0,5.0,2025-05-24,5,24,22222.222222222223,True,True
Emlak-ofisinden,200.0,3+1,Bursa,Nilüfer,Akçalar,24 Mayıs  2025,3370000,3.0,1.0,4.0,2025-05-24,5,24,16850.0,True,True
Emlak-ofisinden,230.0,3+1,Bursa,Osmangazi,Demirtaş,24 Mayıs  2025,3650000,3.0,1.0,4.0,2025-05-24,5,24,15869.565217391304,True,True
Emlak-ofisinden,100.0,2+1,Bursa,Osmangazi,Altıparmak,24 Mayıs  2025,1500000,2.0,1.0,3.0,2025-05-24,5,24,15000.0,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Yıldırım,Emirsultan,24 Mayıs  2025,1735000,2.0,1.0,3.0,2025-05-24,5,24,19277.777777777777,True,True
Emlak-ofisinden,75.0,2+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,2650000,2.0,1.0,3.0,2025-05-24,5,24,35333.333333333336,True,True
Emlak-ofisinden,195.0,4+1,Bursa,Yıldırım,Bilinmiyor,24 Mayıs  2025,4250000,4.0,1.0,5.0,2025-05-24,5,24,21794.871794871793,True,True
Emlak-ofisinden,59.0,1+1,Bursa,İnegöl,Bilinmiyor,24 Mayıs  2025,1880000,1.0,1.0,2.0,2025-05-24,5,24,31864.406779661018,True,True
Emlak-ofisinden,150.0,3+1,Bursa,Mudanya,Bilinmiyor,24 Mayıs  2025,3750000,3.0,1.0,4.0,2025-05-24,5,24,25000.0,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Osmangazi,Tayakadın,24 Mayıs  2025,2600000,2.0,1.0,3.0,2025-05-24,5,24,28888.88888888889,True,True
Emlak-ofisinden,90.0,2+1,Bursa,Gürsu,Bilinmiyor,24 Mayıs  2025,2730000,2.0,1.0,3.0,2025-05-24,5,24,30333.333333333332,True,True
Emlak-ofisinden,245.0,5+1,Bursa,Gemlik,Bilinmiyor,24 Mayıs  2025,3370000,5.0,1.0,6.0,2025-05-24,5,24,13755.102040816326,True,True
Emlak-ofisinden,140.0,3+1,Bursa,Gemlik,Bilinmiyor,24 Mayıs  2025,3100000,3.0,1.0,4.0,2025-05-24,5,24,22142.85714285714,True,True
Emlak-ofisinden,250.0,4+1,Bursa,Mudanya,Bilinmiyor,24 Mayıs  2025,8250000,4.0,1.0,5.0,2025-05-24,5,24,33000.0,True,True
Emlak-ofisinden,107.0,2+1,Bursa,Nilüfer,Akçalar,17 Mayıs  2025,2700000,2.0,1.0,3.0,2025-05-17,5,17,25233.644859813085,True,True
Emlak-ofisinden,150.0,3+1,Bursa,Karacabey,Bilinmiyor,24 Mayıs  2025,3045000,3.0,1.0,4.0,2025-05-24,5,24,20300.0,True,True
Emlak-ofisinden,216.0,4.5+1,Bursa,Gemlik,Umurbey,24 Mayıs  2025,8250000,4.5,1.0,5.5,2025-05-24,5,24,38194.444444444445,True,True
Emlak-ofisinden,54.0,1+1,Bursa,İnegöl,Alanyurt,24 Mayıs  2025,1820000,1.0,1.0,2.0,2025-05-24,5,24,33703.7037037037,True,True
Emlak-ofisinden,100.0,2+1,Bursa,Yıldırım,Emirsultan,24 Mayıs  2025,1980000,2.0,1.0,3.0,2025-05-24,5,24,19800.0,True,True
Emlak-ofisinden,108.0,2+1,Bursa,Yıldırım,Ertuğrulgazi,24 Mayıs  2025,4000000,2.0,1.0,3.0,2025-05-24,5,24,37037.03703703704,True,True
Emlak-ofisinden,165.0,3+1,Bursa,Osmangazi,Tayakadın,24 Mayıs  2025,3750000,3.0,1.0,4.0,2025-05-24,5,24,22727.272727272728,True,True
Emlak-ofisinden,55.0,1+1,Bursa,Gemlik,Küçükkumla,24 Mayıs  2025,2700000,1.0,1.0,2.0,2025-05-24,5,24,49090.90909090909,True,True
Emlak-ofisinden,150.0,3+1,Bursa,Nilüfer,Ataevler,24 Mayıs  2025,6500000,3.0,1.0,4.0,2025-05-24,5,24,43333.333333333336,True,True
Emlak-ofisinden,140.0,3+1,Bursa,Osmangazi,Demirtaş,24 Mayıs  2025,3300000,3.0,1.0,4.0,2025-05-24,5,24,23571.428571428572,True,True
Emlak-ofisinden,130.0,3+1,Bursa,İnegöl,Alanyurt,24 Mayıs  2025,3990000,3.0,1.0,4.0,2025-05-24,5,24,30692.30769230769,True,True
Emlak-ofisinden,100.0,2+1,Bursa,Osmangazi,Maksem,24 Mayıs  2025,2845000,2.0,1.0,3.0,2025-05-24,5,24,28450.0,True,True
Emlak-ofisinden,110.0,2+1,Bursa,Osmangazi,Bilinmiyor,24 Mayıs  2025,1570000,2.0,1.0,3.0,2025-05-24,5,24,14272.727272727272,True,True
Emlak-ofisinden,140.0,3+1,Bursa,İnegöl,Tahtaköprü,24 Mayıs  2025,3650000,3.0,1.0,4.0,2025-05-24,5,24,26071.428571428572,True,True
Emlak-ofisinden,172.0,3+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,5350000,3.0,1.0,4.0,2025-05-24,5,24,31104.6511627907,True,True
Emlak-ofisinden,50.0,1+1,Bursa,İnegöl,Alanyurt,24 Mayıs  2025,1800000,1.0,1.0,2.0,2025-05-24,5,24,36000.0,True,True
Emlak-ofisinden,130.0,3+1,Bursa,Nilüfer,Beşevler,24 Mayıs  2025,8400000,3.0,1.0,4.0,2025-05-24,5,24,64615.38461538462,True,True
Emlak-ofisinden,125.0,2+1,Bursa,Karacabey,Bilinmiyor,24 Mayıs  2025,1350000,2.0,1.0,3.0,2025-05-24,5,24,10800.0,True,True
Emlak-ofisinden,150.0,3+1,Bursa,Yıldırım,Esenevler,24 Mayıs  2025,5750000,3.0,1.0,4.0,2025-05-24,5,24,38333.333333333336,True,True
Emlak-ofisinden,130.0,2+1,Bursa,Mustafakemalpaşa,Bilinmiyor,24 Mayıs  2025,1650000,2.0,1.0,3.0,2025-05-24,5,24,12692.307692307691,True,True
Emlak-ofisinden,170.0,3+1,Bursa,Nilüfer,Merkez,24 Mayıs  2025,4890000,3.0,1.0,4.0,2025-05-24,5,24,28764.70588235294,True,True
Emlak-ofisinden,120.0,2+1,Bursa,Osmangazi,Kovukçınar,24 Mayıs  2025,2820000,2.0,1.0,3.0,2025-05-24,5,24,23500.0,True,True
Emlak-ofisinden,162.0,3+1,Bursa,Kestel,Bilinmiyor,24 Mayıs  2025,4475000,3.0,1.0,4.0,2025-05-24,5,24,27623.456790123455,True,True
Emlak-ofisinden,180.0,3+1,Bursa,Nilüfer,Ataevler,24 Mayıs  2025,7500000,3.0,1.0,4.0,2025-05-24,5,24,41666.666666666664,True,True
Emlak-ofisinden,230.0,5+1,Bursa,Osmangazi,Bilinmiyor,24 Mayıs  2025,9700000,5.0,1.0,6.0,2025-05-24,5,24,42173.913043478264,True,True
Emlak-ofisinden,60.0,2+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,2650000,2.0,1.0,3.0,2025-05-24,5,24,44166.666666666664,True,True
Emlak-ofisinden,80.0,2+1,Bursa,Nilüfer,Görükle,24 Mayıs  2025,2270000,2.0,1.0,3.0,2025-05-24,5,24,28375.0,True,True
Emlak-ofisinden,325.0,5+1,Bursa,Nilüfer,İhsaniye,24 Mayıs  2025,18350000,5.0,1.0,6.0,2025-05-24,5,24,56461.53846153846,True,False
Emlak-ofisinden,210.0,4+1,Bursa,Nilüfer,Merkez,24 Mayıs  2025,6945000,4.0,1.0,5.0,2025-05-24,5,24,33071.42857142857,True,True
Emlak-ofisinden,285.0,5+2,Bursa,Karacabey,Bilinmiyor,24 Mayıs  2025,4300000,5.0,2.0,7.0,2025-05-24,5,24,15087.719298245614,True,True
Emlak-ofisinden,155.0,3+1,Bursa,Karacabey,Bilinmiyor,24 Mayıs  2025,4100000,3.0,1.0,4.0,2025-05-24,5,24,26451.612903225807,True,True
